0.5906,0.5355,0.4312,0.3672,0.2546,0.2116,0.2906,0.4010,0.2918,0.2209,0.1986,0.1707,0.1133,0.1076,0.1559,0.2496,0.3766,0.4598,0.4349,0.4769,0.5204,0.4894,0.3820,0.2682,0.2590,0.2460,0.2116,0.2532,0.2099,0.0704,0.5806,0.7124,0.7515,0.6774,0.5931,0.5454
0.6058,0.5459,0.4401,0.3644,0.2373,0.2043,0.2898,0.4042,0.2971,0.2272,0.2020,0.1679,0.1117,0.1088,0.1578,0.2564,0.3828,0.4681,0.4365,0.4758,0.5236,0.4909,0.3826,0.2649,0.2575,0.2463,0.2115,0.2466,0.2098,0.0764,0.5826,0.7055,0.7472,0.6817,0.5983,0.5589
0.6000,0.5547,0.4484,0.3673,0.2379,0.2007,0.2854,0.4039,0.3081,0.2353,0.2075,0.1638,0.1096,0.1083,0.1595,0.2577,0.3853,0.4771,0.4433,0.4883,0.5294,0.4885,0.3800,0.2594,0.2542,0.2398,0.2094,0.2477,0.2075,0.0820,0.5834,0.7081,0.7441,0.6846,0.6006,0.5585
0.6067,0.5618,0.4553,0.3745,0.2386,0.2033,0.2883,0.3989,0.3076,0.2404,0.2119,0.1593,0.1093,0.1105,0.1629,0.2651,0.3867,0.4749,0.4473,0.5018,0.5454,0.4982,0.3826,0.2609,0.2519,0.2366,0.2029,0.2428,0.2087,0.0879,0.5839,0.7163,0.7456,0.6837,0.5966,0.5565
0.5988,0.5619,0.4598,0.3813,0.2495,0.2068,0.2907,0.3983,0.3083,0.2376,0.2105,0.1626,0.1095,0.1116,0.1648,0.2680,0.3939,0.4801,0.4495,0.5107,0.5505,0.5044,0.3905,0.2680,0.2520,0.2375,0.2046,0.2383,0.2018,0.0876,0.5823,0.7223,0.7470,0.6786,0.5860,0.5385
0.5790,0.5460,0.4549,0.3831,0.2601,0.2125,0.2920,0.4035,0.3131,0.2346,0.2122,0.1712,0.1122,0.1126,0.1653,0.2731,0.3941,0.4814,0.4507,0.5122,0.5540,0.5075,0.3932,0.2732,0.2483,0.2361,0.2070,0.2425,0.2073,0.0901,0.5831,0.7205,0.7496,0.6807,0.5875,0.5351
0.5758,0.5444,0.4484,0.3838,0.2662,0.2174,0.2927,0.4037,0.3059,0.2385,0.2124,0.1735,0.1140,0.1145,0.1645,0.2757,0.3989,0.4840,0.4533,0.5151,0.5593,0.5125,0.3962,0.2767,0.2527,0.2347,0.2026,0.2421,0.2076,0.0948,0.5856,0.7238,0.7539,0.6849,0.5888,0.5370
0.5773,0.5497,0.4477,0.3861,0.2745,0.2216,0.2926,0.3983,0.2973,0.2320,0.2150,0.1785,0.1175,0.1156,0.1646,0.2713,0.3969,0.4864,0.4576,0.5254,0.5721,0.5215,0.4021,0.2814,0.2555,0.2351,0.2006,0.2399,0.2053,0.0957,0.5868,0.7291,0.7620,0.6924,0.5940,0.5444
0.5759,0.5517,0.4448,0.3881,0.2877,0.2285,0.2973,0.4035,0.3024,0.2316,0.2145,0.1785,0.1213,0.1189,0.1668,0.2708,0.3947,0.4849,0.4598,0.5251,0.5804,0.5338,0.4091,0.2852,0.2548,0.2316,0.1971,0.2345,0.1989,0.0960,0.5827,0.7324,0.7687,0.7050,0.6051,0.5498
0.5911,0.5575,0.4416,0.3848,0.2930,0.2410,0.3079,0.4110,0.3065,0.2369,0.2139,0.1808,0.1213,0.1186,0.1688,0.2714,0.3929,0.4800,0.4552,0.5215,0.5789,0.5413,0.4167,0.2902,0.2534,0.2284,0.1978,0.2294,0.1974,0.0984,0.5796,0.7344,0.7755,0.7155,0.6185,0.5676
0.6112,0.5741,0.4565,0.3909,0.2873,0.2427,0.3177,0.4222,0.3107,0.2404,0.2163,0.1824,0.1214,0.1189,0.1704,0.2725,0.3951,0.4774,0.4540,0.5196,0.5797,0.5398,0.4231,0.2906,0.2552,0.2285,0.1942,0.2247,0.1954,0.1008,0.5773,0.7335,0.7823,0.7284,0.6314,0.5880
0.6342,0.5822,0.4527,0.3943,0.2875,0.2437,0.3183,0.4277,0.3175,0.2481,0.2199,0.1836,0.1180,0.1159,0.1699,0.2744,0.3940,0.4787,0.4569,0.5193,0.5877,0.5440,0.4251,0.2931,0.2593,0.2282,0.1902,0.2257,0.1911,0.1012,0.5785,0.7333,0.7823,0.7369,0.6412,0.6035
0.6483,0.5996,0.4486,0.3769,0.2726,0.2402,0.3246,0.4331,0.3186,0.2539,0.2297,0.1884,0.1178,0.1163,0.1656,0.2697,0.3933,0.4802,0.4575,0.5123,0.5747,0.5403,0.4221,0.2948,0.2686,0.2395,0.1961,0.2230,0.1920,0.1024,0.5794,0.7344,0.7851,0.7477,0.6507,0.6135
0.6528,0.6099,0.4582,0.3781,0.2619,0.2268,0.3167,0.4392,0.3227,0.2549,0.2307,0.1922,0.1194,0.1174,0.1635,0.2643,0.3865,0.4754,0.4542,0.5051,0.5702,0.5406,0.4241,0.2971,0.2689,0.2455,0.2043,0.2261,0.1932,0.0991,0.5802,0.7303,0.7822,0.7433,0.6553,0.6203
0.6672,0.6206,0.4738,0.3882,0.2610,0.2201,0.3022,0.4229,0.3241,0.2597,0.2355,0.1954,0.1233,0.1204,0.1632,0.2583,0.3875,0.4739,0.4521,0.5003,0.5654,0.5322,0.4199,0.2981,0.2697,0.2474,0.2052,0.2235,0.1943,0.0988,0.5825,0.7293,0.7757,0.7372,0.6407,0.6235
0.6761,0.6374,0.4893,0.4044,0.2709,0.2200,0.2914,0.4162,0.3170,0.2552,0.2377,0.1984,0.1295,0.1217,0.1649,0.2573,0.3840,0.4712,0.4482,0.4957,0.5499,0.5299,0.4233,0.3033,0.2742,0.2546,0.2097,0.2270,0.1943,0.0978,0.5813,0.7299,0.7824,0.7393,0.6399,0.6259
0.6853,0.6452,0.4998,0.4148,0.2786,0.2279,0.2844,0.3880,0.3025,0.2531,0.2380,0.2040,0.1354,0.1259,0.1656,0.2582,0.3858,0.4683,0.4445,0.4968,0.5485,0.5302,0.4163,0.2980,0.2715,0.2522,0.2146,0.2392,0.2097,0.0998,0.5788,0.7330,0.7798,0.7412,0.6442,0.6308
0.6926,0.6557,0.5040,0.4172,0.2853,0.2326,0.2843,0.3751,0.2906,0.2420,0.2313,0.2025,0.1372,0.1284,0.1709,0.2654,0.3910,0.4697,0.4416,0.4896,0.5428,0.5363,0.4223,0.2985,0.2706,0.2499,0.2142,0.2405,0.2065,0.1017,0.5777,0.7373,0.7836,0.7368,0.6327,0.6346
0.6897,0.6565,0.5116,0.4315,0.2967,0.2389,0.2929,0.3812,0.2886,0.2345,0.2257,0.1981,0.1331,0.1286,0.1734,0.2673,0.3951,0.4709,0.4450,0.4936,0.5393,0.5386,0.4281,0.2989,0.2706,0.2467,0.2175,0.2393,0.1996,0.0960,0.5764,0.7421,0.7922,0.7442,0.6357,0.6304
0.6957,0.6581,0.5113,0.4385,0.3062,0.2494,0.3055,0.3827,0.2889,0.2304,0.2225,0.1968,0.1306,0.1283,0.1748,0.2685,0.3967,0.4708,0.4440,0.4952,0.5394,0.5402,0.4347,0.3048,0.2727,0.2469,0.2138,0.2402,0.1908,0.0910,0.5740,0.7413,0.7980,0.7511,0.6469,0.6447
0.6875,0.6441,0.5103,0.4384,0.3115,0.2560,0.3131,0.3904,0.2930,0.2225,0.2160,0.1939,0.1336,0.1328,0.1772,0.2695,0.3965,0.4689,0.4452,0.4951,0.5445,0.5488,0.4391,0.3180,0.2831,0.2580,0.2108,0.2375,0.1794,0.0840,0.5692,0.7391,0.7987,0.7609,0.6532,0.6506
0.6999,0.6476,0.5100,0.4385,0.3148,0.2559,0.3109,0.3993,0.2976,0.2277,0.2130,0.1896,0.1340,0.1313,0.1833,0.2776,0.3975,0.4641,0.4449,0.4988,0.5457,0.5552,0.4483,0.3232,0.2907,0.2667,0.2099,0.2386,0.1709,0.0778,0.5712,0.7370,0.7982,0.7620,0.6574,0.6651
0.7047,0.6607,0.5179,0.4436,0.3138,0.2608,0.3143,0.4043,0.2976,0.2338,0.2176,0.1912,0.1381,0.1315,0.1872,0.2791,0.3975,0.4692,0.4435,0.4916,0.5268,0.5449,0.4453,0.3235,0.2918,0.2713,0.2210,0.2323,0.1615,0.0722,0.5710,0.7239,0.7853,0.7601,0.6571,0.6628
0.7076,0.6664,0.5285,0.4599,0.3202,0.2666,0.3218,0.4086,0.2974,0.2330,0.2208,0.1926,0.1352,0.1252,0.1821,0.2775,0.3982,0.4731,0.4458,0.4855,0.5140,0.5402,0.4406,0.3218,0.2888,0.2687,0.2230,0.2447,0.1669,0.0696,0.5689,0.7222,0.7742,0.7527,0.6570,0.6666
0.7180,0.6779,0.5326,0.4563,0.3283,0.2740,0.3295,0.4125,0.2964,0.2311,0.2211,0.1895,0.1345,0.1238,0.1763,0.2703,0.3943,0.4738,0.4497,0.4893,0.5121,0.5355,0.4370,0.3188,0.2906,0.2645,0.2114,0.2466,0.1839,0.0713,0.5653,0.7096,0.7650,0.7494,0.6540,0.6774
0.7231,0.6913,0.5418,0.4597,0.3257,0.2643,0.3284,0.4237,0.3043,0.2361,0.2282,0.1930,0.1299,0.1208,0.1715,0.2659,0.3933,0.4758,0.4500,0.4877,0.5082,0.5364,0.4350,0.3185,0.2889,0.2620,0.2076,0.2448,0.1831,0.0720,0.5635,0.7016,0.7548,0.7370,0.6517,0.6764
0.7189,0.6939,0.5518,0.4694,0.3374,0.2665,0.3270,0.4224,0.3046,0.2418,0.2344,0.1941,0.1258,0.1187,0.1672,0.2616,0.3893,0.4733,0.4490,0.4900,0.5102,0.5432,0.4415,0.3175,0.2919,0.2577,0.2010,0.2432,0.1874,0.0755,0.5635,0.7036,0.7588,0.7408,0.6493,0.6783
0.7191,0.6930,0.5447,0.4680,0.3415,0.2676,0.3256,0.4198,0.3042,0.2429,0.2366,0.1987,0.1290,0.1140,0.1652,0.2621,0.3885,0.4714,0.4457,0.4883,0.5128,0.5482,0.4460,0.3256,0.3037,0.2626,0.2019,0.2395,0.1874,0.0746,0.5650,0.7052,0.7627,0.7471,0.6513,0.6819
0.7344,0.7044,0.5460,0.4687,0.3488,0.2713,0.3265,0.4161,0.3041,0.2423,0.2366,0.2024,0.1314,0.1115,0.1629,0.2612,0.3918,0.4671,0.4448,0.4867,0.5170,0.5585,0.4542,0.3346,0.3120,0.2709,0.2042,0.2400,0.1928,0.0733,0.5638,0.7067,0.7643,0.7480,0.6557,0.6893
0.7382,0.7182,0.5501,0.4595,0.3506,0.2709,0.3228,0.4182,0.3024,0.2305,0.2287,0.1991,0.1294,0.1106,0.1634,0.2601,0.3941,0.4712,0.4474,0.4867,0.5260,0.5705,0.4615,0.3377,0.3177,0.2827,0.2118,0.2513,0.2041,0.0733,0.5605,0.7101,0.7683,0.7527,0.6548,0.6923
0.7412,0.7273,0.5642,0.4594,0.3418,0.2586,0.3129,0.4163,0.2956,0.2247,0.2216,0.1974,0.1278,0.1111,0.1642,0.2609,0.3982,0.4789,0.4537,0.4887,0.5209,0.5710,0.4601,0.3354,0.3210,0.2925,0.2213,0.2592,0.2193,0.0788,0.5567,0.7074,0.7675,0.7515,0.6626,0.6943
0.7513,0.7337,0.5681,0.4701,0.3472,0.2593,0.3086,0.4087,0.2933,0.2225,0.2190,0.1975,0.1323,0.1114,0.1632,0.2590,0.3988,0.4763,0.4577,0.4921,0.5160,0.5744,0.4615,0.3316,0.3201,0.2967,0.2337,0.2724,0.2327,0.0865,0.5545,0.6997,0.7607,0.7425,0.6505,0.6906
0.7399,0.7387,0.5819,0.4785,0.3555,0.2595,0.3030,0.4040,0.2931,0.2218,0.2205,0.2020,0.1388,0.1155,0.1631,0.2547,0.3942,0.4727,0.4497,0.4871,0.5053,0.5606,0.4602,0.3272,0.3139,0.2941,0.2338,0.2784,0.2318,0.0883,0.5585,0.6994,0.7568,0.7320,0.6394,0.6746
0.7114,0.7279,0.5850,0.4893,0.3652,0.2635,0.2975,0.3954,0.2927,0.2261,0.2254,0.2079,0.1425,0.1156,0.1652,0.2536,0.3904,0.4733,0.4473,0.4869,0.4902,0.5469,0.4558,0.3291,0.3119,0.2954,0.2336,0.2785,0.2359,0.0866,0.5594,0.6999,0.7520,0.7305,0.6387,0.6602
0.7006,0.7074,0.5640,0.4819,0.3681,0.2706,0.3027,0.3963,0.2950,0.2319,0.2279,0.2132,0.1466,0.1159,0.1656,0.2531,0.3860,0.4772,0.4471,0.4871,0.4881,0.5357,0.4537,0.3302,0.3084,0.2984,0.2366,0.2801,0.2457,0.0907,0.5581,0.6987,0.7508,0.7296,0.6312,0.6614
0.7050,0.7094,0.5628,0.4709,0.3577,0.2760,0.3096,0.4050,0.3013,0.2392,0.2284,0.2111,0.1457,0.1163,0.1666,0.2543,0.3796,0.4743,0.4456,0.4840,0.4899,0.5345,0.4515,0.3239,0.3051,0.2965,0.2370,0.2825,0.2490,0.0988,0.5602,0.7013,0.7525,0.7317,0.6283,0.6592
0.7060,0.7084,0.5594,0.4737,0.3616,0.2765,0.3139,0.4155,0.3121,0.2477,0.2301,0.2117,0.1451,0.1120,0.1632,0.2530,0.3772,0.4730,0.4415,0.4807,0.4886,0.5381,0.4570,0.3265,0.3045,0.3007,0.2356,0.2765,0.2454,0.1010,0.5683,0.7096,0.7578,0.7429,0.6257,0.6469
0.7073,0.7168,0.5666,0.4686,0.3692,0.2821,0.3215,0.4248,0.3163,0.2500,0.2318,0.2062,0.1435,0.1143,0.1631,0.2487,0.3701,0.4757,0.4407,0.4819,0.4871,0.5367,0.4633,0.3298,0.3065,0.2979,0.2363,0.2767,0.2427,0.1012,0.5676,0.7162,0.7730,0.7489,0.6331,0.6561
0.7214,0.7230,0.5787,0.4768,0.3730,0.2838,0.3185,0.4279,0.3187,0.2496,0.2358,0.2065,0.1439,0.1133,0.1610,0.2470,0.3642,0.4705,0.4360,0.4759,0.4905,0.5420,0.4681,0.3329,0.3092,0.2943,0.2322,0.2742,0.2427,0.1026,0.5702,0.7167,0.7785,0.7605,0.6359,0.6671
0.7331,0.7366,0.5886,0.4855,0.3825,0.2878,0.3216,0.4259,0.3165,0.2474,0.2378,0.2081,0.1450,0.1158,0.1621,0.2472,0.3661,0.4677,0.4322,0.4686,0.4819,0.5384,0.4679,0.3336,0.3095,0.2953,0.2308,0.2732,0.2425,0.1069,0.5716,0.7147,0.7739,0.7633,0.6450,0.6744
0.7414,0.7386,0.5895,0.4883,0.3912,0.2941,0.3322,0.4333,0.3202,0.2459,0.2355,0.2075,0.1440,0.1173,0.1621,0.2463,0.3698,0.4708,0.4311,0.4651,0.4744,0.5301,0.4670,0.3394,0.3130,0.2950,0.2294,0.2716,0.2447,0.1123,0.5717,0.7135,0.7743,0.7680,0.6548,0.6860
0.7489,0.7463,0.5910,0.4903,0.3936,0.2983,0.3425,0.4502,0.3326,0.2499,0.2326,0.2018,0.1416,0.1170,0.1611,0.2460,0.3736,0.4753,0.4364,0.4628,0.4726,0.5248,0.4707,0.3403,0.3073,0.2895,0.2286,0.2751,0.2460,0.1131,0.5710,0.7168,0.7782,0.7736,0.6642,0.6942
0.7566,0.7554,0.5939,0.4989,0.4023,0.3019,0.3492,0.4597,0.3424,0.2548,0.2314,0.1942,0.1387,0.1145,0.1574,0.2474,0.3786,0.4835,0.4442,0.4676,0.4746,0.5241,0.4686,0.3390,0.3069,0.2894,0.2275,0.2740,0.2484,0.1174,0.5715,0.7194,0.7822,0.7764,0.6624,0.6984
0.7492,0.7522,0.5951,0.5063,0.4118,0.3005,0.3480,0.4711,0.3493,0.2579,0.2262,0.1925,0.1401,0.1174,0.1619,0.2459,0.3818,0.4941,0.4554,0.4761,0.4789,0.5215,0.4642,0.3372,0.3024,0.2892,0.2287,0.2778,0.2544,0.1264,0.5745,0.7162,0.7684,0.7596,0.6594,0.6933
0.7459,0.7444,0.5939,0.5121,0.4215,0.3057,0.3437,0.4699,0.3403,0.2547,0.2202,0.1868,0.1346,0.1177,0.1643,0.2461,0.3840,0.4949,0.4620,0.4813,0.4858,0.5301,0.4703,0.3358,0.2942,0.2837,0.2314,0.2801,0.2562,0.1308,0.5771,0.7135,0.7590,0.7514,0.6488,0.6853
0.7525,0.7530,0.5934,0.5146,0.4268,0.3159,0.3478,0.4642,0.3338,0.2518,0.2105,0.1870,0.1324,0.1161,0.1601,0.2443,0.3870,0.4933,0.4622,0.4802,0.4950,0.5358,0.4661,0.3364,0.2896,0.2766,0.2327,0.2805,0.2540,0.1339,0.5770,0.7155,0.7569,0.7440,0.6458,0.6836
